mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__penalty,param_lr__fit_intercept,param_lr__class_weight,param_lr__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.346732298533121,0.5490427645435801,0.18251736958821616,0.034429086891625674,l1,True,balanced,0.3333333333333333,"{'lr__penalty': 'l1', 'lr__fit_intercept': True, 'lr__class_weight': 'balanced', 'lr__C': 0.3333333333333333}",0.6851464527171899,0.6841168589949791,0.6856416023103802,0.6849683046741831,0.0006350921656922184,2
7.98611839612325,0.2885635090337388,0.20877448717753092,0.019960400839801534,l1,True,balanced,0.5,"{'lr__penalty': 'l1', 'lr__fit_intercept': True, 'lr__class_weight': 'balanced', 'lr__C': 0.5}",0.6851442822812392,0.6841036571645056,0.6856421303490745,0.684963356598273,0.000640976084825304,4
8.261347691218058,0.36147616243022757,0.20655290285746256,0.018135439713434454,l1,True,balanced,1.0,"{'lr__penalty': 'l1', 'lr__fit_intercept': True, 'lr__class_weight': 'balanced', 'lr__C': 1.0}",0.685146768241374,0.6841093828712357,0.6856437138819731,0.6849666216648608,0.0006392091490791078,3
7.967559576034546,0.06407921725373641,0.20869056383768717,0.011354254436318052,l1,True,balanced,2.0,"{'lr__penalty': 'l1', 'lr__fit_intercept': True, 'lr__class_weight': 'balanced', 'lr__C': 2.0}",0.6851463808226508,0.6841057462251717,0.6856275606940344,0.6849598959139523,0.0006351179865658347,5
8.082705020904541,0.34342588264729557,0.20862301190694174,0.021389871129367004,l1,True,balanced,3.0,"{'lr__penalty': 'l1', 'lr__fit_intercept': True, 'lr__class_weight': 'balanced', 'lr__C': 3.0}",0.6851609335183704,0.6841060787337223,0.6856454771523757,0.6849708298014895,0.0006426722545834553,1
