precision,recall
0.5402432497654388,0.9989594369072541
0.5402640870221841,0.9989556633330283
0.5402830084224931,0.9989452860039075
0.5402974671563052,0.9989424558232383
0.5403482934376805,0.9989339652812304
0.5403859334499302,0.9989245313456661
0.5404246414535804,0.9989160408036581
0.5404362263673289,0.9989160408036581
0.5404657425588941,0.9989160408036581
0.5404804052481349,0.9989150974101016
0.5405448729402371,0.9989047200809809
0.5405648803753004,0.9988952861454166
0.5405759610028851,0.9988943427518602
0.5405903682245148,0.9988867956034087
0.5407686457813554,0.9988698145193928
0.5408833208515664,0.9988566070096028
0.5408962403433827,0.9988518900418206
0.5409283541141399,0.9988443428933692
0.5409395760560408,0.9988405693191434
0.5409623650941984,0.9988377391384742
0.54097950220143,0.9988377391384742
0.5410389967433301,0.9988301919900227
0.5410555858480505,0.9988301919900227
0.5410750250540047,0.9988283052029098
0.5410934015978937,0.9988254750222405
0.5411200938778056,0.9988160410866762
0.5412664158436696,0.9987669846217416
0.5413497809647165,0.9987471733570565
0.5413617459524444,0.9987396262086051
0.5413782487921223,0.9987358526343794
0.5413946680863011,0.9987339658472665
0.5414069547891655,0.9987254753052586
0.5414229493608415,0.9987207583374764
0.5414855984254224,0.9987132111890249
0.5415034724122638,0.9987037772534606
0.541516064513819,0.9987009470727913
0.5415359651653643,0.9986896263501142
0.5415860893339145,0.9986839659887755
0.5416031401376471,0.9986745320532112
0.5416179328255805,0.9986660415112033
0.5416340911323597,0.9986641547240904
0.5416522331340013,0.9986613245434212
0.541666538743756,0.9986575509691954
0.5416787343329285,0.9986575509691954
0.5416916555282867,0.9986537773949696
0.5417136400458313,0.9986518906078568
0.5417344538193571,0.9986452868529617
0.5417481243410884,0.9986434000658488
0.5417618175620831,0.9986349095238409
0.5417795648128338,0.9986226454076074
0.5417970347478174,0.9986226454076074
0.5418114980275978,0.9986217020140509
0.5418397662566876,0.9986160416527123
0.5418650293935169,0.9986094378978173
0.541876253553976,0.9986066077171479
0.5418962066958368,0.9986009473558094
0.5419369075095383,0.9985905700266886
0.541958894107937,0.9985830228782372
0.5420021229563473,0.9985783059104549
0.542024647003821,0.9985773625168985
0.542052021049311,0.9985735889426728
0.5420695334393077,0.9985669851877778
0.5420801256970079,0.9985660417942214
0.5422115943187162,0.9985330230197462
0.542223328758625,0.9985254758712947
0.5422439280292998,0.9985245324777383
0.5422800691457913,0.9985179287228433
0.5424048197043749,0.9984943438839324
0.5424839147333508,0.9984792495870295
0.5425127736178659,0.9984745326192473
0.5425218468200625,0.9984707590450216
0.5429032542697028,0.9983839668378297
0.5429357835818981,0.9983792498700476
0.5429524967549625,0.9983792498700476
0.5429842987274591,0.9983783064764911
0.5430039637235912,0.9983688725409268
0.5430149182967465,0.9983669857538139
0.5430297743512116,0.998365098966701
0.5430441045240633,0.9983566084246931
0.5430712552273557,0.9983481178826853
0.5430824473558209,0.9983471744891288
0.5431019882803239,0.9983405707342338
0.5431195353831056,0.9983349103728951
0.5431524606159277,0.9983283066180001
0.5432077598615249,0.998308495353315
0.5432324641716577,0.9982990614177507
0.5432451468696321,0.9982962312370814
0.5432736834971753,0.9982943444499686
0.5432888664355271,0.9982858539079607
0.543303739210262,0.9982839671208478
0.5433158111464932,0.9982764199723964
0.5433290442101458,0.9982679294303884
0.5433364757785254,0.9982641558561627
0.5433555248030111,0.9982566087077112
0.5433956256708109,0.9982405710172518
0.543404778485108,0.9982358540494697
0.5451148317566857,0.9978679305624607
0.5451314535625917,0.9978669871689042
0.5451986996472842,0.9978594400204528
0.5452140614537839,0.997855666446227
0.5452329834093235,0.9978481192977756
0.5452519536193573,0.9978396287557677
0.5453152026809306,0.9978339683944291
0.5453314621166265,0.9978292514266469
0.5455830858972798,0.9977698176325916
0.5455958920751489,0.9977669874519223
0.5456090274514134,0.9977632138776966
0.5456187857930325,0.9977594403034709
0.5456386783833241,0.9977556667292451
0.545656038888608,0.9977518931550193
0.545670585261029,0.9977481195807937
0.5456857427667465,0.9977434026130114
0.5457139481088679,0.9977367988581164
0.5457374637433247,0.9977283083161086
0.5457586325407334,0.9977273649225521
0.5457712153965958,0.9977179309869878
0.5460689822548456,0.9976471764702552
0.546089757625081,0.9976434028960295
0.5461445738331774,0.9976301953862394
0.5461610767371476,0.9976273652055702
0.5462065987511576,0.9976141576957801
0.5462177928972627,0.9976103841215543
0.5464240627830822,0.9975669880179584
0.5464608744275271,0.997559440869507
0.546471654058479,0.9975584974759505
0.5464936893281658,0.997552837114612
0.5465186955497024,0.997544346572604
0.5465343760967287,0.9975415163919348
0.5465564652855311,0.9975349126370398
0.5465707837662089,0.997531139062814
0.5466219457724694,0.9975141579787982
0.5466763729766816,0.9974943467141131
0.5466881548305972,0.9974905731398873
0.5466968279000026,0.9974867995656616
0.5467092656382658,0.9974867995656616
0.546732178397779,0.9974754788429844
0.5467442458139269,0.9974717052687587
0.5467651680983194,0.9974717052687587
0.546794396742759,0.9974641581203072
0.5468308445978096,0.9974537807911864
0.5468447514586536,0.99745283739763
0.5468565901697001,0.9974481204298479
0.5468704175828268,0.9974377431007271
0.5468848602470014,0.9974264223780499
0.5469799109106054,0.9974047243262519
0.5470099178744736,0.9973990639649133
0.5470237463878533,0.9973943469971311
0.5470349399454327,0.9973858564551232
0.5470535334520689,0.9973820828808975
0.5470702928930916,0.9973754791260024
0.5470827095605034,0.9973707621582203
0.5471354097931355,0.9973481207128659
0.54714829881274,0.9973452905321966
0.5471711491999346,0.9973415169579709
0.5471928199129404,0.9973386867773015
0.5475198103879516,0.9972471776023275
0.547533631822448,0.9972377436667632
0.5475746954836156,0.9972226493698603
0.5475935651581099,0.997219819189191
0.5476070954369529,0.9972160456149652
0.5476228097942174,0.9972084984665138
0.5476418806514068,0.9972018947116187
0.5476542293918695,0.9971990645309494
0.5476739071075766,0.9971971777438365
0.5477037532928621,0.9971962343502802
0.5477510185426057,0.9971717061178129
0.5477999977196141,0.9971471778853456
0.5478167261750817,0.9971368005562249
0.5478361331580063,0.997134913769112
0.547849258379257,0.997128310014217
0.5479022220609466,0.9971094421430883
0.5479166720666873,0.9971047251753061
0.5479304695843313,0.9970962346332982
0.5479429470842087,0.9970858573041774
0.547957016229085,0.9970830271235082
0.5479763493510278,0.9970773667621695
0.5479935955998785,0.9970735931879439
0.5480084848805381,0.9970660460394923
0.5480255840543,0.997065102645936
0.5480389548905438,0.9970594422845973
0.5480625228170323,0.9970490649554765
0.5480771674098843,0.9970462347748072
0.5483680482946246,0.9969773670451876
0.5483808698494901,0.996971706683849
0.5484075028347098,0.9969632161418411
0.5484399821679626,0.996951895419164
0.5484821621352289,0.9969349143351481
0.5484961793311208,0.9969283105802531
0.5485272980488379,0.9969160464640194
0.5485406654602876,0.9969056691348986
0.5485532953553248,0.9969037823477858
0.5487211230976791,0.9968443485537305
0.5487293042617564,0.9968405749795047
0.5487431851772607,0.9968368014052791
0.5487523740130675,0.996830197650384
0.5487616963308694,0.9968264240761583
0.5487862262387037,0.9968207637148196
0.5488042025090816,0.9968151033534811
0.5488291232604622,0.9968075562050296
0.5488423070230344,0.9968009524501346
0.5488958351407499,0.9967811411854495
0.5489529001188239,0.9967594431336515
0.5489753715057675,0.9967500091980872
0.5489888799921436,0.9967481224109743
0.5490358292782802,0.9967292545398456
0.5490537131715186,0.9967151036364992
0.5490634862808704,0.9967084998816041
0.5491346394738292,0.9966962357653705
0.5491444161857403,0.9966896320104754
0.5491536735826813,0.9966820848620239
0.5491866254547194,0.9966745377135725
0.5492124439010214,0.9966669905651211
0.549226536685181,0.9966651037780082
0.5492531648860122,0.9966585000231132
0.5492711773464991,0.9966528396617745
0.5492915272355939,0.9966462359068795
0.5493385388418957,0.9966273680357508
0.5493546899188728,0.9966245378550815
0.5494444109257877,0.9965877455063806
0.5494599176001793,0.9965811417514856
0.5494856117989386,0.9965764247837035
0.5494955589944991,0.9965669908481392
0.54951600854788,0.9965641606674698
0.5495352365018822,0.9965575569125747
0.5496512375149275,0.9965226513509867
0.54967026985679,0.9965198211703175
0.5496949972471172,0.9965122740218659
0.5497132508300634,0.9965028400863016
0.5497227160504107,0.996497179724963
0.5508868694899992,0.9961368033864055
0.5509078823660768,0.9961311430250669
0.5509264162865188,0.9961235958766155
0.5509366367898784,0.9961207656959461
0.5509515637286542,0.996116048728164
0.5509830923458177,0.996107558186156
0.551002335259814,0.9961028412183739
0.5510227299413681,0.9960981242505917
0.55103755575016,0.9960952940699225
0.5510508700319767,0.9960886903150274
0.5510722916090376,0.9960811431665759
0.5510851070492813,0.9960783129859067
0.5511180707798309,0.9960651054761166
0.5511276500009917,0.9960585017212216
0.5511390626288695,0.9960500111792137
0.5511566660663435,0.9960490677856572
0.5511666950305443,0.9960396338500929
0.5511797088511444,0.9960283131274157
0.5511900473513028,0.9960235961596335
0.5512093812209559,0.996022652766077
0.5512193059030402,0.9960151056176256
0.5512348267023932,0.9960103886498435
0.5512488891627185,0.9960009547142791
0.551257396797284,0.9959981245336098
0.5512766957339043,0.995987747204489
0.5513327881231924,0.9959632189720218
0.5513471451177414,0.9959537850364575
0.551365246624944,0.9959443511008931
0.5513770337172311,0.9959396341331109
0.5513892363626487,0.995937747345998
0.5514594185728225,0.9959141625070872
0.5514744332146975,0.9959085021457487
0.5514855767874512,0.9959000116037408
0.5515082648945729,0.995896238029515
0.5519454067692469,0.9957509554218242
0.5519817966832603,0.9957405780927036
0.5520191504573443,0.9957235970086877
0.5520361138962243,0.995719823434462
0.5520502454896796,0.9957151064666798
0.552065821751934,0.9957103894988977
0.552080821480001,0.9957056725311155
0.5521206113219589,0.9956868046599868
0.5521439045686374,0.9956735971501968
0.5521642729637481,0.9956660500017452
0.552186720102966,0.9956575594597373
0.5522109030404823,0.9956490689177295
0.5522204769235116,0.9956434085563909
0.5522296529743967,0.9956396349821651
0.5523261382352741,0.9955905785172307
0.5523745915329885,0.9955726540396583
0.5523982014143709,0.9955594465298683
0.5524043686098298,0.9955528427749732
0.5524471643885099,0.9955330315102882
0.5524589932208128,0.9955235975747239
0.552486621734753,0.9955160504262723
0.552585192043436,0.9954679373548943
0.5525966983342943,0.9954641637806686
0.5526162396389724,0.9954566166322171
0.5530305968936579,0.9953009566954055
0.5530418910687532,0.9952962397276234
0.5530609024680867,0.9952934095469541
0.5530777509773197,0.9952830322178333
0.5530889918410122,0.9952792586436077
0.5531117651808193,0.9952717114951561
0.5531240218507724,0.9952556738046968
0.5532744562153227,0.995203787159093
0.5532924263729785,0.9951943532235286
0.5533159122666409,0.9951849192879643
0.5533322562743059,0.9951735985652871
0.553355924734962,0.9951660514168356
0.5533923588578419,0.995153787300602
0.553414984116658,0.9951443533650376
0.5534276372534411,0.9951415231843683
0.5536802972416537,0.9950452970416122
0.5537107995919908,0.9950358631060479
0.5537284103837005,0.9950330329253785
0.5538139538058674,0.9950028443315726
0.5538229524173595,0.9949934103960083
0.5538355060918807,0.9949877500346697
0.5538562042078377,0.9949820896733311
0.5538760235441411,0.9949717123442103
0.553917243349762,0.9949537878666381
0.5539275314820183,0.9949471841117431
0.5539383377269764,0.9949368067826223
0.5539517784854707,0.9949358633890659
0.5541340961781391,0.9948519013625433
0.5541813595396379,0.9948311467043017
0.5542236365977553,0.994820769375181
0.5542379544795166,0.9948103920460603
0.5542502973623448,0.9948037882911652
0.5542641607814527,0.994800958110496
0.5543042180074856,0.9947745430909157
0.5543166789415332,0.9947660525489079
0.5543244209397441,0.9947585054004564
0.5543361289138873,0.9947528450391178
0.5543463231911677,0.9947481280713356
0.5543581466507542,0.9947405809228842
0.5544017204120155,0.9947141659033041
0.554572051055736,0.9946368076316765
0.5545855800837314,0.9946302038767815
0.5546163715759721,0.9946132227927656
0.554624766425938,0.9946047322507577
0.5548453074324644,0.9945113362886708
0.5549305116866708,0.99447454393997
0.5549448206480224,0.9944651100044056
0.5549648003740026,0.9944585062495106
0.5549718070348161,0.9944490723139463
0.5549808620753197,0.9944443553461642
0.5549981572158164,0.9944386949848255
0.5550388258159161,0.9944188837201404
0.555051332939808,0.9944151101459147
0.5550726095356855,0.9944113365716889
0.5551445086705202,0.9943736008294316
0.5551540356438022,0.9943613367131979
0.5551633925651024,0.9943613367131979
0.555176316971822,0.9943603933196415
0.5551892367951422,0.9943452990227386
0.5552512339249956,0.9943217141838278
0.5552597155264563,0.9943169972160456
0.5552689572404796,0.9943094500675942
0.5552793682839603,0.9942971859513605
0.555381947280583,0.9942519030606517
0.5553944732794015,0.9942481294864259
0.5554251466836297,0.9942349219766359
0.555470871493869,0.9942103937441686
0.5554829919064298,0.9941990730214915
0.5555406191171299,0.9941669976405727
0.555555086948316,0.9941651108534598
0.555784825362867,0.9940519036266878
0.5558003064661187,0.9940434130846799
0.555819422304137,0.9940424696911235
0.5558326765776116,0.9940368093297849
0.5558486885245036,0.9940292621813335
0.5558664036620873,0.9940179414586563
0.5558827687937755,0.9940141678844305
0.5558976685783024,0.9940103943102048
0.555905648073307,0.9940047339488662
0.5559251243337473,0.9940028471617534
0.5561571260322409,0.9938924701156506
0.55622239962492,0.9938490740120547
0.556234384470957,0.9938453004378289
0.5562480166472269,0.9938386966829339
0.5562626463170968,0.9938349231087081
0.5562806303468618,0.9938245457795875
0.5562910305262891,0.9938226589924746
0.5563262350896483,0.9938094514826845
0.5563379389089634,0.9937962439728945
0.5564197278491142,0.9937528478692985
0.5564407795864357,0.993745300720847
0.5564508971964197,0.993738696965952
0.5564730083965425,0.9937330366046134
0.5564820709238593,0.9937245460626055
0.5565053611477268,0.9937188857012669
0.5565255937389213,0.9937151121270411
0.5565357797079334,0.9937028480108075
0.5565466692310456,0.9936934140752431
0.5565966994704504,0.993660395300768
0.5566085346796998,0.9936500179716472
0.5566231327015245,0.9936424708231958
0.5566441542023648,0.9936264331327365
0.5566566353889525,0.9936198293778414
0.556707041501595,0.9935905841775919
0.5567326605491978,0.9935764332742455
0.5567914647718291,0.9935311503835367
0.5568143125730951,0.9935283202028673
0.5568238596498649,0.9935217164479723
0.5568382320672183,0.9935179428737466
0.5568496609340506,0.9935141692995209
0.5568609825160682,0.9935028485768437
0.5568777668964437,0.9935028485768437
0.5568922629145321,0.993497188215505
0.55691754934194,0.993483980705715
0.556930816119953,0.9934745467701507
0.5569479196250877,0.9934603958668041
0.5569628956557336,0.9934519053247962
0.5569781206132534,0.9934349242407805
0.5571561766134588,0.9933236038011213
0.5571678034893135,0.9933170000462263
0.5571975989217056,0.993307566110662
0.5574879789870576,0.9931462458125119
0.5575039493634151,0.9931320949091653
0.5575626350938725,0.9931103968573674
0.5575758217777731,0.9931028497089159
0.5576357983521807,0.993066057360215
0.5576475225201362,0.9930537932439814
0.5576683450310244,0.9930424725213042
0.5578122921572087,0.9929783217594668
0.5578282776088032,0.9929688878239024
0.557850790694519,0.9929500199527738
0.5578794658592965,0.9929273785074193
0.5578905912086235,0.99292454832675
0.5579307953855108,0.9929066238491778
0.5579538888093686,0.9928971899136134
0.5579707724647247,0.9928877559780491
0.5579915531817656,0.9928820956167105
0.558004939297958,0.992876435255372
0.55801661253225,0.9928698315004769
0.5580394803889183,0.9928594541713561
0.5580476403083544,0.9928386995131145
0.5580929168482982,0.9928160580677602
0.558110230875379,0.992804737345083
0.5581235378756177,0.9927868128675108
0.5581383137836444,0.9927736053577206
0.5581658459377632,0.9927509639123663
0.5581772323784719,0.9927443601574713
0.5581944303727637,0.992734926221907
0.5582202299643251,0.9927207753185604
0.5582585075877948,0.9927151149572219
0.5586107337046694,0.9925688889559746
0.558621454959791,0.9925547380526282
0.5586354725733109,0.9925490776912895
0.5586486782117601,0.9925377569686124
0.559993971097484,0.9919377586667207
0.5602540073680469,0.9917953062396994
0.5602672314282577,0.9917896458783607
0.5602741857778119,0.9917839855170221
0.5603034345581326,0.9917622874652241
0.5603171718259232,0.9917622874652241
0.5603456776699112,0.9917471931683213
0.560364306842054,0.9917368158392005
0.5604780789824186,0.9916764386515887
0.5604903145860005,0.9916679481095808
0.5605323177290109,0.9916481368448957
0.5605461802842889,0.9916377595157749
0.5606205340975337,0.9916085143155255
0.5606527576418026,0.991587759657284
0.5606669675157653,0.9915811559023889
0.5607084213996651,0.9915698351797118
0.5607295397777046,0.9915585144570346
0.5607387983856125,0.9915500239150267
0.560801775795186,0.9915000240565357
0.5608142395878857,0.9914971938758664
0.5608289397852676,0.9914792693982941
0.5608366419057377,0.9914717222498427
0.5608582676787164,0.9914575713464961
0.5608673631943284,0.9914471940173755
0.5609001729254286,0.9914358732946982
0.560917119369415,0.991424552572021
0.5609458744630869,0.9914113450622309
0.5609569919449975,0.9913934205846587
0.5609890077625237,0.9913764395006429
0.5609997111864791,0.9913688923521915
0.5610130066621573,0.9913585150230707
0.5610318900561604,0.9913453075132806
0.5610487559277765,0.991339647151942
0.561066809050257,0.9913254962485956
0.5610776083476523,0.9913122887388055
0.5610879516779183,0.9913056849839105
0.5611176823977038,0.991283043538556
0.5612497322452564,0.9912113456282671
0.5612627170478554,0.9912056852669285
0.5613138849917885,0.9911726664924533
0.5613254774490601,0.991169836311784
0.5613465923784,0.9911594589826632
0.5613628446063061,0.9911500250470989
0.5613880406002945,0.991119836453293
0.5614040993956766,0.991113232698398
0.5614378145372945,0.9910943648272693
0.5618290656169748,0.9908839880641848
0.5618718898752366,0.990851912683266
0.5618905568986539,0.9908471957154839
0.5619123590383955,0.9908321014185809
0.5619724067668915,0.9907990826441058
0.5619827281293694,0.9907934222827671
0.5619941468865,0.9907764411987513
0.5620182646691302,0.9907585167211791
0.5620284556195728,0.9907547431469533
0.5620355023759052,0.9907443658178325
0.5621150661232495,0.9906868188108902
0.5621265286130672,0.9906736113011001
0.5621414729719603,0.9906707811204308
0.5621519359361374,0.9906632339719793
0.5621731007050585,0.9906575736106408
0.5621835998732259,0.990653800036415
0.5622123171237736,0.9906179510812705
0.5622309116970051,0.9906104039328191
0.5623181482491088,0.9905519135323202
0.5625021096662093,0.9904302157635403
0.5625455469058112,0.9904000271697344
0.5625687591600732,0.9903915366277265
0.562584905326709,0.9903849328728315
0.5626021924312621,0.990370781969485
0.5626703815152337,0.9903321028336712
0.5626928723854183,0.9903085179947604
0.5627876802483467,0.9902566313491565
0.5627961316632808,0.9902481408071486
0.562802204342413,0.9902349332973586
0.5628323585668009,0.9902056880971092
0.5628831082189886,0.9901839900453112
0.5629158181585125,0.9901698391419647
0.5629256179287153,0.990159461812844
0.5629322958233572,0.9901547448450617
0.5629475314767157,0.990144367515941
0.5629629669361821,0.9901396505481588
0.5629745452009751,0.9901339901868202
0.5629948186695262,0.9901207826770302
0.5630189574019058,0.9901000280187886
0.5630319137521834,0.9900962544445628
0.5630598125977451,0.9900821035412164
0.5630790890278038,0.9900660658507571
0.5630912152192412,0.990052858340967
0.5631060563785355,0.9900481413731848
0.5631344704388692,0.990031160289169
0.5631485066905928,0.9900292735020562
0.563167223977963,0.9900085188438146
0.5631803923567973,0.9900019150889195
0.5631928273069824,0.9899887075791295
0.5632095937450019,0.9899783302500087
0.5633173800889553,0.9899132360946148
0.5633260588881105,0.9899019153719376
0.5633390475587122,0.9898811607136961
0.5633553571869601,0.9898688965974625
0.5633607107056318,0.9898575758747853
0.5633750333569763,0.9898519155134466
0.5634082271106094,0.9898321042487616
0.5637997522297975,0.9896226708792334
0.5638167046131288,0.9896104067629997
0.5638264421720259,0.9896056897952176
0.5638379529541528,0.989584935136976
0.5638778881524802,0.9895651238722909
0.5638908496039834,0.9895453126076058
0.5639034969350879,0.9895339918849286
0.563930463544114,0.989521727768695
0.5639385247333912,0.9895151240137999
0.5639611128048043,0.9895047466846792
0.5639778852234061,0.9894868222071069
0.5639888154003334,0.989478331665099
0.564008569465043,0.9894736146973169
0.5640221342683215,0.9894622939746397
0.5641472114503772,0.9893905960643508
0.564160413136448,0.98938021873523
0.5641753949937867,0.9893745583738914
0.5641992909365771,0.9893632376512141
0.5642085226872283,0.9893490867478677
0.5643683029575302,0.9892405964888779
0.5645095901473854,0.989153804281686
0.5645329851529794,0.9891415401654524
0.5645472196526625,0.9891339930170009
0.5650167048126463,0.9888585220985223
0.5650684119162884,0.9888349372596116
0.5650863600364665,0.9888188995691521
0.565099717326947,0.9888113524207007
0.5651173410987421,0.9888038052722492
0.5652205802646176,0.9887188998521702
0.5652516516179626,0.9887028621617109
0.5652762068424281,0.9886924848325901
0.5669239024612116,0.9877358837663667
0.5669360026511238,0.9877302234050281
0.5669497835333743,0.9877226762565766
0.5669601880587462,0.9877151291081252
0.5669815014483556,0.9877094687467866
0.5672186948337576,0.9875773936488859
0.5672566812869775,0.98754720505508
0.567270967546149,0.9875453182679672
0.5672810965009256,0.9875415446937414
0.5675244818947848,0.9873934319053814
0.5675379928661365,0.9873858847569299
0.5675487348118038,0.9873783376084785
0.5675687547518516,0.987362299918019
0.5677675830027763,0.9872170173103284
0.5678070993658354,0.9871764513874017
0.5679222353272589,0.9870990931157742
0.5679541636245695,0.9870613573735169
0.567979427514234,0.9870339989603804
0.5680673957190795,0.9869660746243171
0.5680813249789992,0.9869575840823092
0.5680916526296698,0.9869556972951964
0.568110284965821,0.986946263359632
0.5681284623584849,0.9869387162111806
0.5681385939663833,0.9869236219142776
0.5682490550540349,0.9868453202490937
0.568266466460811,0.9868358863135293
0.5682880292762326,0.9868207920166263
0.5683029737999618,0.986811358081062
0.5683320999607712,0.9867943769970462
0.5683659136293862,0.9867689053710226
0.5683763679430603,0.9867538110741196
